race_id,HorseName,SexAge,finish_pos,is_top3,日付,開催,天気,R,レース名,映像,頭数,枠番,馬番,オッズ,人気,着順,騎手,JockeyId,斤量,距離,水分量,馬場,馬場指数,タイム,着差,ﾀｲﾑ指数,通過,ペース,上り,馬体重,厩舎ｺﾒﾝﾄ,備考,勝ち馬(2着馬),賞金
202343011901,エースフラワー,牝2,5,0,2022/09/27,船橋,晴,2,2歳五,,11,4,4,136.7,11.0,11,小杉亮,a025d,54.0,ダ1200,,稍,-18.0,1:19.4,2.0,-13.0,7-8-10,36.9-40.5,41.5,472(-5),,,オリエンタルラニ,
202343011901,エースフラワー,牝2,5,0,2022/08/23,船橋,晴,2,ハイビスカスデビュー(2歳),,5,5,5,25.7,5.0,4,小杉亮,a025d,54.0,ダ1000,,良,2.0,1:05.0,3.1,10.0,3-3,35.9-38.2,41.0,477(0),,,スーパーファルコン,40.5
202343011901,パクパク,牡2,6,0,2023/01/19,船橋,曇,1,3歳八,,8,5,5,9.3,5.0,6,山本聡紀,a02b0,56.0,ダ1200,,良,19.0,1:22.2,2.6,-13.0,4-3-4,38.2-41.4,43.6,440(-10),,,ユウユウロケット,
202343011901,パクパク,牡2,6,0,2022/12/01,笠松,曇,3,2歳3組,,5,4,4,5.7,4.0,5,高野誠毅,a01ef,55.0,ダ1400,,稍,19.0,1:35.9,2.8,10.0,1-3-3,,43.6,450(+6),,,コパノアトランタ,2.5
202343011901,パクパク,牡2,6,0,2022/11/08,門別,曇,2,2歳未勝利(未勝利),,9,2,2,2.7,2.0,7,服部茂史,05286,55.0,ダ1000,,稍,-20.0,1:04.7,1.9,-4.0,2-2,,40.2,444(-2),,,リコースチェッキン,
202343011901,パクパク,牡2,6,0,2022/10/26,門別,晴,2,北海道スポーツクラブ(未勝利)(2歳),,12,8,11,20.6,6.0,5,服部茂史,05286,55.0,ダ1000,,良,-7.0,1:02.8,0.6,40.0,4-4,,38.2,446(+4),,,スーパーファントム,3.5
202343011901,パクパク,牡2,6,0,2022/09/21,門別,晴,2,日高町やまべ賞(未勝利)(2歳),,10,5,5,2.3,1.0,6,服部茂史,05286,55.0,ダ1000,,重,-31.0,1:02.7,0.8,18.0,3-3,,38.5,442(-2),,,エスプレッシーボ,
202343011901,パクパク,牡2,6,0,2022/09/06,門別,曇,5,2歳未勝利(未勝利),,9,8,9,2.6,1.0,2,服部茂史,05286,54.0,ダ1000,,稍,-14.0,1:04.4,0.2,7.0,3-3,,40.5,444(+4),,,エルナーニ,14.0
202343011901,パクパク,牡2,6,0,2022/08/24,門別,晴,4,2歳未勝利(未勝利),,10,7,7,5.9,3.0,3,服部茂史,05286,54.0,ダ1000,,稍,-15.0,1:03.1,0.2,28.0,2-1,,38.5,440(-6),,,カラフルリーフ,10.5
202343011901,パクパク,牡2,6,0,2022/08/10,門別,曇,3,2歳未勝利(未勝利),,8,6,6,4.5,3.0,5,服部茂史,05286,54.0,ダ1000,,不,-27.0,1:02.1,0.9,32.0,1-1,,38.5,446(+6),,,ブレイヴァリーボス,3.5
202343011901,パクパク,牡2,6,0,2022/07/19,門別,晴,2,2歳未勝利(未勝利),,8,4,4,5.2,3.0,3,服部茂史,05286,54.0,ダ1000,,稍,-28.0,1:02.9,1.8,18.0,3-3,,39.0,440(-4),,,アークウイングラス,10.5
202343011901,パクパク,牡2,6,0,2022/07/06,門別,曇,5,2歳未勝利(未勝利),,11,5,5,20.7,8.0,4,服部茂史,05286,54.0,ダ1000,,稍,-33.0,1:02.7,0.8,16.0,4-2,,38.1,444(+10),,,ウィンチップ,7.0
202343011901,パクパク,牡2,6,0,2022/04/27,門別,晴,6,JRA認定フレッシュ(新馬)(2歳),,8,8,8,5.0,3.0,7,服部茂史,05286,54.0,ダ1000,,良,-3.0,1:05.6,2.2,-1.0,3-3,,40.6,434(0),,,ゴッドメリフルアス,
202343011901,ディアデラフォリア,牝2,7,0,2023/01/19,船橋,曇,1,3歳八,,8,4,4,25.3,6.0,7,木間塚龍,05607,51.0,ダ1200,,良,19.0,1:22.8,3.2,-21.0,5-5-6,38.2-41.4,44.0,415(-2),,,ユウユウロケット,
202343011901,ディアデラフォリア,牝2,7,0,2022/10/27,船橋,曇,1,2歳五,,10,7,7,39.3,7.0,5,木間塚龍,05607,51.0,ダ1200,,良,9.0,1:19.8,1.9,9.0,7-8-6,38.0-39.9,41.0,417(+2),,,サイレントウルフ,16.0
202343011901,ディアデラフォリア,牝2,7,0,2022/09/27,船橋,晴,2,2歳五,,11,3,3,12.3,4.0,9,木間塚龍,05607,51.0,ダ1200,,稍,-18.0,1:18.7,1.3,-3.0,6-6-6,36.9-40.5,41.0,415(+1),,,オリエンタルラニ,
202343011901,ディアデラフォリア,牝2,7,0,2022/06/24,船橋,晴,2,ライラックデビュー(2歳),,6,5,5,23.5,5.0,4,小杉亮,a025d,54.0,ダ1000,,良,4.0,1:04.3,1.6,23.0,4-4,36.4-38.3,39.4,414(0),,,カナリアフレイバー,40.5
202343011901,ビビアーナ,牝2,8,0,2023/01/19,船橋,曇,1,3歳八,,8,3,3,134.8,8.0,8,笠野雄大,a0235,54.0,ダ1200,,良,19.0,1:23.1,3.5,-26.0,2-7-8,38.2-41.4,44.3,424(-4),,,ユウユウロケット,
202343011901,ビビアーナ,牝2,8,0,2022/12/19,船橋,晴,2,2歳七,,6,1,1,21.7,4.0,4,笠野雄大,a0235,54.0,ダ1200,,良,19.0,1:21.5,2.0,-4.0,3-4-6,38.9-40.6,42.1,428(-5),,,フォルリスティー,24.0
202343011901,ビビアーナ,牝2,8,0,2022/12/01,船橋,曇,2,カトレアデビュー(2歳),,6,2,2,35.2,6.0,5,笠野雄大,a0235,54.0,ダ1000,,良,18.0,1:07.9,3.8,-22.0,3-4,36.8-39.6,43.0,433(0),,,バルベルベ,27.0
202243050602,ステルク,牡3,1,1,2022/05/06,船橋,晴,2,3歳八,,12,6,8,3.5,2.0,1,川島正太,05444,56.0,ダ1200,,稍,5.0,1:17.4,-0.6,37.0,2-1-1,36.7-40.7,40.7,458(-2),,,(エイシンプライム),160.0
202243050602,ステルク,牡2,1,1,2021/10/20,門別,雨,1,2歳未勝利(未勝利),,8,6,6,10.5,4.0,3,井上俊彦,00837,55.0,ダ1500,,不,-38.0,1:37.5,0.8,17.0,3-3-3-3,,40.7,460(+8),,,ヴァンダルジャン,10.5
202243050602,ステルク,牡2,1,1,2021/09/23,門別,曇,2,日高町キャラ・クルミ(未勝利)(2歳),,10,7,7,73.8,10.0,5,山本咲希,05545,55.0,ダ1200,,重,-30.0,1:15.5,1.1,25.0,8-8,,38.2,452(+2),,,ゲブレセラシエ,3.5
202243050602,ステルク,牡2,1,1,2021/09/07,門別,晴,2,2歳未勝利(未勝利),,12,8,12,9.5,5.0,11,宮崎光行,05089,54.0,ダ1200,,重,-36.0,1:17.2,2.6,-4.0,11-12,,39.6,450(+4),,,スイングステート,
202243050602,ステルク,牡2,1,1,2021/08/11,門別,晴,2,2歳未勝利(未勝利),,11,2,2,10.4,5.0,4,桑村真明,05411,54.0,ダ1100,,不,-34.0,1:08.8,1.1,22.0,1-2,,39.0,446(-8),,,ベルフリップ,7.0
202243050602,ステルク,牡2,1,1,2021/07/29,門別,曇,2,2歳未勝利(未勝利),,12,8,12,8.7,5.0,2,宮崎光行,05089,54.0,ダ1200,,良,-6.0,1:18.2,0.9,13.0,4-3,,42.1,454(+6),,,クラグローリー,14.0
202243050602,ステルク,牡2,1,1,2021/07/08,門別,曇,6,JRA認定フレッシュ(新馬)(2歳),,9,2,2,9.7,4.0,4,宮崎光行,05089,54.0,ダ1100,,重,-37.0,1:08.8,0.7,19.0,3-4,,39.2,448(0),,,ロイヤルザップ,28.0
202243050602,エイシンプライム,牝3,2,1,2022/05/06,船橋,晴,2,3歳八,,12,6,7,1.5,1.0,2,酒井忍,05000,54.0,ダ1200,,稍,5.0,1:18.0,0.6,29.0,5-4-2,36.7-40.7,40.9,527(+6),,,ステルク,64.0
202243050602,エイシンプライム,牝3,2,1,2022/03/25,船橋,晴,1,3歳　未出走(未出走),,5,4,4,10.4,3.0,2,小杉亮,a025d,54.0,ダ1200,,重,-1.0,1:16.5,0.3,44.0,2-3-3,36.6-39.6,39.8,514(0),,,オリンギート,52.0
202243050602,アークスター,牝3,3,1,2022/05/06,船橋,晴,2,3歳八,,12,7,9,59.3,9.0,3,藤本現暉,05590,54.0,ダ1200,,稍,5.0,1:18.7,1.3,20.0,7-6-6,36.7-40.7,41.1,422(+5),,,ステルク,40.0
202243050602,アークスター,牝3,3,1,2022/04/15,船橋,雨,1,3歳九,,8,3,3,5.7,3.0,6,藤本現暉,05590,54.0,ダ1200,,重,5.0,1:21.0,2.5,-11.0,4-5-5,37.5-41.0,43.0,417(+5),,,ミライトーキョー,
202243050602,アークスター,牝3,3,1,2022/03/25,船橋,晴,1,3歳　未出走(未出走),,5,1,1,28.0,5.0,4,西村栄喜,05457,54.0,ダ1200,,重,-1.0,1:19.8,3.6,-1.0,4-4-4,36.6-39.6,41.9,412(0),,,オリンギート,19.5
202243050602,ワールドフェロウズ,牡2,4,0,2022/05/06,船橋,晴,2,3歳八,,12,7,10,10.7,3.0,4,西村栄喜,05457,56.0,ダ1200,,稍,5.0,1:18.7,1.3,20.0,6-5-5,36.7-40.7,41.5,502(+5),,,ステルク,24.0
202243050602,ワールドフェロウズ,牡2,4,0,2022/04/15,船橋,雨,1,3歳九,,8,6,6,5.8,4.0,2,西村栄喜,05457,56.0,ダ1200,,重,5.0,1:18.9,0.4,17.0,5-4-3,37.5-41.0,41.0,497(+9),,,ミライトーキョー,56.0
202243050602,ワールドフェロウズ,牡2,4,0,2022/03/21,船橋,曇,4,3歳　五組下,,9,6,6,50.1,9.0,8,西村栄喜,05457,56.0,ダ1500,,稍,6.0,1:42.7,1.5,9.0,8-8-9-9,32.5-42.5,43.2,488(-15),,,アルティマダンサー,
202243050602,ワールドフェロウズ,牡2,4,0,2022/02/18,船橋,晴,1,3歳九　未出走(未出走),,11,8,10,12.8,4.0,6,西村栄喜,05457,56.5,ダ1200,,重,-9.0,1:19.2,1.3,-1.0,6-6-7,37.0-40.9,40.9,503(+15),,,ハンドデゴール,
202243050602,ワールドフェロウズ,牡2,4,0,2021/07/20,船橋,晴,5,リアトリスデビュー(2歳),,6,5,5,4.8,3.0,6,石崎駿,05352,54.0,ダ1500,,良,-16.0,1:43.7,5.5,-24.0,6-6-6-6,32.4-39.3,43.6,488(0),,,ミスターブラスト,
202243050602,ユカリン,牡3,5,0,2022/05/06,船橋,晴,2,3歳八,,12,5,6,41.7,6.0,5,濱田達也,a0236,56.0,ダ1200,,稍,5.0,1:18.9,1.5,17.0,9-8-8,36.7-40.7,40.5,495(+7),,,ステルク,16.0
202243050602,ユカリン,牡2,5,0,2022/04/15,船橋,雨,2,3歳八,,9,6,6,13.0,4.0,6,濱田達也,a0236,56.0,ダ1200,,重,5.0,1:21.2,3.5,-14.0,3-3-4,37.3-40.4,43.1,488(+1),,,キャッスルステラ,
202243050602,ユカリン,牡2,5,0,2022/03/25,船橋,晴,2,3歳八,,10,7,7,33.8,6.0,4,濱田達也,a0236,56.0,ダ1200,,重,-1.0,1:19.3,1.5,6.0,2-2-2,38.7-39.1,40.4,487(+9),,,マコトヤマドリゲ,24.0
202243050602,ユカリン,牡2,5,0,2022/03/03,川崎,曇,1,3歳9,,12,4,4,8.8,4.0,9,濱田達也,a0236,56.0,ダ1400,,良,-11.0,1:35.5,3.5,-1.0,5-4-4-5,39.2-40.3,43.3,478(-11),,,シナノラニオー,
202243050602,ユカリン,牡2,5,0,2022/02/18,船橋,晴,1,3歳九　未出走(未出走),,11,8,11,21.6,7.0,5,濱田達也,a0236,56.5,ダ1200,,重,-9.0,1:18.7,0.8,6.0,5-4-4,37.0-40.9,41.0,489(+20),,,ハンドデゴール,13.0
202243050602,ユカリン,牡2,5,0,2022/01/21,浦和,晴,3,3歳七　選抜馬ア,,12,6,8,170.5,11.0,9,藤本現暉,05590,56.0,ダ1400,,良,-12.0,1:35.6,2.0,-1.0,2-2-2-6,39.8-39.5,41.4,469(-10),,,ビナハロン,
202243050602,ユカリン,牡2,5,0,2022/01/10,船橋,曇,2,3歳八,,9,5,5,26.6,6.0,9,濱田達也,a0236,56.5,ダ1200,,稍,-7.0,1:21.2,3.5,-26.0,8-6-6,38.1-39.6,42.3,479(+14),,,サティスファイ,
202243050602,ユカリン,牡2,5,0,2021/12/03,船橋,晴,3,カトレアデビュー(2歳),,7,3,3,41.1,5.0,6,濱田達也,a0236,55.0,ダ1000,,重,-19.0,1:05.5,4.5,-19.0,6-6,36.0-37.0,39.7,465(0),,,スカイハリケーン,
202243050602,バジガクデニム,牝3,6,0,2022/05/06,船橋,晴,2,3歳八,,12,5,5,80.7,10.0,6,笠野雄大,a0235,54.0,ダ1200,,稍,5.0,1:19.0,1.6,16.0,8-10-9,36.7-40.7,40.1,392(-6),,,ステルク,
202243050602,バジガクデニム,牝2,6,0,2022/04/15,船橋,雨,2,3歳八,,9,8,8,104.3,8.0,4,小杉亮,a025d,54.0,ダ1200,,重,5.0,1:19.9,2.2,4.0,4-5-6,37.3-40.4,41.2,398(-1),,,キャッスルステラ,21.0
202243050602,バジガクデニム,牝2,6,0,2022/03/25,船橋,晴,2,3歳八,,10,6,6,54.3,7.0,8,小杉亮,a025d,54.0,ダ1200,,重,-1.0,1:20.5,2.7,-10.0,3-5-5,38.7-39.1,41.2,399(+3),,,マコトヤマドリゲ,
202243050602,バジガクデニム,牝2,6,0,2022/02/18,船橋,晴,2,3歳八,,11,2,2,104.5,8.0,8,笠野雄大,a0235,54.5,ダ1200,,重,-9.0,1:19.3,2.8,-2.0,2-3-4,37.0-39.5,41.9,396(+9),,,スターゲルニカ,
202243050602,バジガクデニム,牝2,6,0,2021/09/04,船橋,小雨,5,紅葉葵デビュー(2歳),,5,5,5,31.3,5.0,4,小杉亮,a025d,54.0,ダ1000,,不,-18.0,1:04.9,2.0,-8.0,4-4,37.0-37.9,39.3,387(0),,,スターオブザール,40.5
202243050602,マルノコウキ,牡2,7,0,2022/05/06,船橋,晴,2,3歳八,,12,1,1,11.4,4.0,7,見越彬央,a02c4,56.0,ダ1200,,稍,5.0,1:20.3,2.9,-2.0,4-6-7,36.7-40.7,42.7,527(-2),,,ステルク,
202243050602,マルノコウキ,牡2,7,0,2022/04/29,浦和,曇,2,3歳九　選抜馬ア,,11,7,8,5.1,2.0,4,見越彬央,a02c4,56.0,ダ1400,,良,-9.0,1:34.2,2.5,18.0,2-2-2-2,37.4-40.6,42.8,529(-2),,,ティーファイブ,19.5
202243050602,マルノコウキ,牡2,7,0,2022/03/17,浦和,晴,2,3歳八　選抜馬ウ,,10,3,3,26.8,6.0,2,見越彬央,a02c4,56.0,ダ1400,,良,-13.0,1:34.5,0.1,10.0,1-1-1-1,37.6-42.6,42.7,531(-1),,,デュークキング,42.0
202243050602,マルノコウキ,牡2,7,0,2022/02/25,浦和,晴,2,3歳八,,9,3,3,6.8,2.0,8,見越彬央,a02c4,56.0,ダ1400,,良,-8.0,1:37.3,4.2,-16.0,3-4-4-6,39.1-40.2,43.7,532(+16),,,アイカーニバル,
202243050602,マルノコウキ,牡2,7,0,2022/01/21,浦和,晴,2,3歳七　選抜馬イ,,10,7,8,13.1,5.0,5,見越彬央,a02c4,56.0,ダ1400,,良,-12.0,1:35.9,2.3,-4.0,4-5-5-4,38.7-40.9,42.8,516(0),,,シェナダイオー,14.0
202243050602,シャイニングツキミ,牝3,8,0,2022/05/06,船橋,晴,2,3歳八,,12,4,4,44.1,7.0,8,田中涼,a0293,54.0,ダ1200,,稍,5.0,1:20.3,2.9,-2.0,1-1-3,36.7-40.7,43.6,420(-10),,,ステルク,
202243050602,シャイニングツキミ,牝2,8,0,2022/04/06,川崎,晴,1,3歳6,,12,2,2,5.3,2.0,12,御神本訓,05404,54.0,ダ1400,,重,-7.0,1:37.5,5.1,-19.0,5-5-7-8,39.5-40.1,44.6,430(-7),,,モンディアマン,
202243050602,シャイニングツキミ,牝2,8,0,2022/03/04,川崎,晴,1,シュトゥルムヴィント(3歳),,12,8,12,5.7,3.0,11,町田直希,05455,54.0,ダ900,,良,-16.0,0:58.0,1.8,-15.0,1-5,29.9-38.5,40.1,437(+5),,,ハウファアイルゴー,
202243050602,シャイニングツキミ,牝2,8,0,2022/01/31,川崎,晴,1,ストーム賞(3歳),,12,7,9,9.7,4.0,7,町田直希,05455,54.0,ダ900,,良,-7.0,0:57.1,1.1,11.0,2-2,29.8-38.4,39.3,432(+20),,,アークデージー,
202243050602,シャイニングツキミ,牝2,8,0,2021/11/02,門別,雨,1,まるごと!エンタメ?(未勝利)(2歳),,12,8,11,12.0,4.0,4,井上俊彦,00837,54.0,ダ1100,,重,-36.0,1:08.2,0.8,29.0,5-4,,37.4,412(-6),,,リコーヴァリアント,7.0
202243050602,シャイニングツキミ,牝2,8,0,2021/10/19,門別,曇,2,2歳牝馬未勝利(未勝利),,12,5,6,79.2,9.0,3,井上俊彦,00837,54.0,ダ1100,,不,-38.0,1:07.8,0.4,33.0,5-6,,37.8,418(0),,,ヌーベルアージュ,10.5
202243050602,シャイニングツキミ,牝2,8,0,2021/10/07,門別,曇,2,2歳未勝利(未勝利),,10,7,9,153.9,9.0,7,落合玄太,05578,54.0,ダ1100,,重,-34.0,1:09.1,1.5,18.0,3-3,,38.8,418(-6),,,スティールカイザー,
202243050602,シャイニングツキミ,牝2,8,0,2021/09/16,門別,晴,3,2歳未勝利(未勝利),,9,5,5,10.4,4.0,5,小野楓馬,05592,54.0,ダ1200,,良,-8.0,1:18.2,1.7,11.0,2-3,,41.6,424(+4),,,フリーホースパーク,3.5
202243050602,シャイニングツキミ,牝2,8,0,2021/09/08,門別,曇,2,2歳未勝利(未勝利),,12,4,4,71.5,11.0,5,桑村真明,05411,54.0,ダ1100,,重,-24.0,1:08.5,1.3,37.0,8-6,,37.8,420(+4),,,アルゴル,3.5
202243050602,シャイニングツキミ,牝2,8,0,2021/08/05,門別,晴,3,日高本線キハ40賞(未勝利)(2歳),,11,8,11,17.5,6.0,8,松井伸也,05502,54.0,ダ1100,,良,-5.0,1:12.4,2.7,-2.0,8-8,,40.8,416(-12),,,コパノカージナルス,
202243050602,シャイニングツキミ,牝2,8,0,2021/07/20,門別,晴,4,2歳未勝利(未勝利),,11,3,3,9.9,6.0,11,石川倭,05534,54.0,ダ1000,,良,-13.0,1:05.9,3.4,-16.0,5-6,,40.5,428(+8),,,ガルボマンボ,
202243050602,シャイニングツキミ,牝2,8,0,2021/07/01,門別,曇,6,JRA認定フレッシュ(新馬)(2歳),,9,8,10,23.2,3.0,3,石川倭,05534,54.0,ダ1100,,良,-6.0,1:12.0,3.5,3.0,3-3,,41.9,420(0),,,スカーレットピース,42.0
202243050602,ワンタイム,牝3,9,0,2022/05/06,船橋,晴,2,3歳八,,12,8,12,35.2,5.0,9,仲野光馬,05618,54.0,ダ1200,,稍,5.0,1:20.6,3.2,-6.0,11-11-12,36.7-40.7,41.1,401(+2),,,ステルク,
202243050602,ワンタイム,牝3,9,0,2022/04/15,船橋,雨,1,3歳九,,8,7,7,141.5,8.0,4,笠野雄大,a0235,54.0,ダ1200,,重,5.0,1:20.5,2.0,-4.0,7-7-7,37.5-41.0,40.8,399(+1),,,ミライトーキョー,21.0
202243050602,ワンタイム,牝2,9,0,2022/03/25,船橋,晴,2,3歳八,,10,5,5,326.4,10.0,9,西村栄喜,05457,54.0,ダ1200,,重,-1.0,1:20.5,2.7,-10.0,10-10-10,38.7-39.1,39.8,398(-2),,,マコトヤマドリゲ,
202243050602,ワンタイム,牝2,9,0,2022/02/18,船橋,晴,1,3歳九　未出走(未出走),,11,2,2,53.5,9.0,9,笠野雄大,a0235,54.5,ダ1200,,重,-9.0,1:21.8,3.9,-36.0,9-10-10,37.0-40.9,42.1,400(-13),,,ハンドデゴール,
202243050602,ワンタイム,牝2,9,0,2022/01/10,船橋,曇,2,3歳八,,9,6,6,143.5,9.0,8,西村栄喜,05457,54.5,ダ1200,,稍,-7.0,1:20.9,3.2,-22.0,6-7-7,38.1-39.6,41.8,413(-10),,,サティスファイ,
202243050602,ワンタイム,牝2,9,0,2021/12/03,船橋,晴,4,カトレアデビュー(2歳),,7,6,6,136.1,7.0,7,西村栄喜,05457,54.0,ダ1000,,重,-19.0,1:05.8,4.9,-24.0,7-7,35.3-37.4,39.8,423(0),,,キタノトゥイスト,
202243050602,ツインスピリッツ,牝3,10,0,2022/05/06,船橋,晴,2,3歳八,,12,8,11,51.9,8.0,10,新原周馬,05647,51.0,ダ1200,,稍,5.0,1:21.6,4.2,-19.0,3-3-4,36.7-40.7,44.8,415(-3),,,ステルク,
202243050602,ツインスピリッツ,牝2,10,0,2022/04/04,川崎,雨,2,アルコンスィエル賞(3歳),,10,8,9,116.3,10.0,10,今野忠成,05230,54.0,ダ900,,不,-2.0,0:59.1,3.8,-21.0,8-9,29.9-37.7,40.5,418(-1),,,アルゴル,
202243050602,ツインスピリッツ,牝2,10,0,2022/03/04,川崎,晴,1,シュトゥルムヴィント(3歳),,12,6,7,147.7,11.0,8,今野忠成,05230,54.0,ダ900,,良,-16.0,0:57.5,1.3,-6.0,5-4,29.9-38.5,39.6,419(+2),,,ハウファアイルゴー,
202243050602,ツインスピリッツ,牝2,10,0,2021/10/11,川崎,晴,1,グラスホッパー賞(2歳),,11,7,8,268.6,8.0,5,神尾香澄,05613,50.0,ダ900,,良,-9.0,0:56.9,1.9,12.0,4-4,29.4-37.5,38.9,417(-2),,,アスミ,16.0
202243050602,ツインスピリッツ,牝2,10,0,2021/08/31,川崎,曇,1,未受賞(2歳),,9,1,1,14.4,5.0,9,今野忠成,05230,54.0,ダ1400,,良,-6.0,1:38.8,3.0,-33.0,2-1-1-3,39.5-43.7,46.7,422(+7),,,アンビションバイオ,
202243050602,ツインスピリッツ,牝2,10,0,2021/07/30,川崎,曇,3,スパーキングデビュー(2歳),,7,5,5,26.4,7.0,7,町田直希,05455,54.0,ダ1400,,稍,-10.0,1:37.8,5.8,-26.0,4-3-3-5,39.0-40.8,45.9,415(0),,,ファルコンソード,
202243050602,バジガクフローレス,牡2,11,0,2022/05/06,船橋,晴,2,3歳八,,12,2,2,164.3,12.0,11,臼井健太,05554,56.0,ダ1200,,稍,5.0,1:21.7,4.3,-21.0,12-12-11,36.7-40.7,42.1,398(+1),,,ステルク,
202243050602,バジガクフローレス,牡2,11,0,2022/04/15,船橋,雨,2,3歳八,,9,5,5,79.5,7.0,7,臼井健太,05554,56.0,ダ1200,,重,5.0,1:21.2,3.5,-14.0,5-6-7,37.3-40.4,42.4,397(-5),,,キャッスルステラ,
202243050602,バジガクフローレス,牡2,11,0,2022/03/25,船橋,晴,2,3歳八,,10,4,4,125.8,9.0,5,笠野雄大,a0235,56.0,ダ1200,,重,-1.0,1:19.9,2.1,-2.0,4-8-7,38.7-39.1,40.2,402(-2),,,マコトヤマドリゲ,16.0
202243050602,バジガクフローレス,牡2,11,0,2022/02/18,船橋,晴,2,3歳八,,11,7,8,144.5,9.0,9,臼井健太,05554,56.5,ダ1200,,重,-9.0,1:19.3,2.8,-2.0,6-8-8,37.0-39.5,41.1,404(+3),,,スターゲルニカ,
202243050602,バジガクフローレス,牡2,11,0,2022/01/21,浦和,晴,3,3歳七　選抜馬ア,,12,1,1,273.2,12.0,6,臼井健太,05554,56.0,ダ1400,,良,-12.0,1:34.9,1.3,7.0,8-8-11-11,39.8-39.5,39.1,401(+2),,,ビナハロン,
202243050602,バジガクフローレス,牡2,11,0,2022/01/10,船橋,曇,2,3歳八,,9,7,7,17.2,4.0,7,臼井健太,05554,56.5,ダ1200,,稍,-7.0,1:20.5,2.8,-16.0,7-8-8,38.1-39.6,41.2,399(-5),,,サティスファイ,
202243050602,バジガクフローレス,牡2,11,0,2021/12/03,船橋,晴,3,カトレアデビュー(2歳),,7,7,7,155.3,7.0,5,臼井健太,05554,55.0,ダ1000,,重,-19.0,1:04.4,3.4,-1.0,5-5,36.0-37.0,38.9,404(0),,,スカイハリケーン,27.0
202243050602,ミヤビダンシロー,牡3,12,0,2022/05/06,船橋,晴,2,3歳八,,12,3,3,141.7,11.0,12,櫻井光輔,05563,56.0,ダ1200,,稍,5.0,1:22.4,5.0,-30.0,10-9-10,36.7-40.7,43.5,439(-1),,,ステルク,
202243050602,ミヤビダンシロー,牡3,12,0,2022/04/29,浦和,曇,2,3歳九　選抜馬ア,,11,6,6,162.1,11.0,8,櫻井光輔,05563,56.0,ダ1400,,良,-9.0,1:37.1,5.4,-15.0,5-5-9-9,37.4-40.6,44.5,440(-14),,,ティーファイブ,
202243050602,ミヤビダンシロー,牡3,12,0,2022/04/04,川崎,雨,1,ニューフェイス賞(3歳),,7,2,2,44.4,6.0,5,櫻井光輔,05563,56.0,ダ1400,,不,-2.0,1:39.1,3.9,-32.0,3-3-6-6,40.7-41.9,45.1,454(+6),,,シゲルトナカイ,21.0
202243050602,ミヤビダンシロー,牡2,12,0,2022/02/28,川崎,晴,1,ニューフェイス賞(3歳),,11,1,1,177.3,11.0,9,櫻井光輔,05563,56.0,ダ1400,,良,-6.0,1:38.3,4.2,-27.0,11-9-10-10,41.2-40.4,43.1,448(+4),,,キタノプレッジ,
202243050602,ミヤビダンシロー,牡2,12,0,2021/11/12,川崎,晴,3,スパーキングデビュー(2歳),,8,3,3,104.6,8.0,8,櫻井光輔,05563,55.0,ダ1400,,稍,-9.0,1:39.8,5.3,-47.0,5-5-7-8,40.4-41.7,45.8,444(0),,,シンメカイヤー,
202243041502,キャッスルステラ,牝2,1,1,2022/04/15,船橋,雨,2,3歳八,,9,3,3,1.3,1.0,1,笹川翼,05524,54.0,ダ1200,,重,5.0,1:17.7,-1.6,33.0,2-2-2,37.3-40.4,40.2,474(-15),,,(タンタシオン),140.0
202243041502,キャッスルステラ,牝2,1,1,2022/03/25,船橋,晴,1,3歳　未出走(未出走),,5,2,2,3.0,2.0,3,笹川翼,05524,54.0,ダ1200,,重,-1.0,1:18.2,2.0,21.0,1-1-1,36.6-39.6,41.6,489(0),,,オリンギート,32.5
202243041502,タンタシオン,牡2,2,1,2022/04/15,船橋,雨,2,3歳八,,9,4,4,30.1,5.0,2,木間塚龍,05607,53.0,ダ1200,,重,5.0,1:19.3,1.6,12.0,9-7-5,37.3-40.4,40.3,479(+1),,,キャッスルステラ,56.0
202243041502,タンタシオン,牡2,2,1,2021/10/01,船橋,雨,1,2歳　未勝利(未勝利),,5,2,2,85.3,5.0,5,本橋孝太,05488,54.0,ダ1500,,不,-16.0,1:41.8,5.6,-4.0,5-5-5-5,31.6-39.3,43.4,478(+9),,,マイブレイブ,19.0
202243041502,タンタシオン,牡2,2,1,2021/09/04,船橋,小雨,5,紅葉葵デビュー(2歳),,5,2,2,11.9,4.0,5,木間塚龍,05607,51.0,ダ1000,,不,-18.0,1:05.1,2.2,-12.0,5-5,37.0-37.9,38.9,469(0),,,スターオブザール,27.0
202243041502,リュウノケプカ,セ3,3,1,2022/04/15,船橋,雨,2,3歳八,,9,8,9,128.1,9.0,3,橋本直哉,a017d,56.0,ダ1200,,重,5.0,1:19.8,2.1,5.0,8-4-3,37.3-40.4,41.5,506(+1),,,キャッスルステラ,35.0
202243041502,リュウノケプカ,セ3,3,1,2022/03/25,船橋,晴,3,3歳七,,11,7,9,43.8,8.0,10,和田譲治,05399,56.0,ダ1200,,重,-1.0,1:22.0,4.3,-31.0,11-11-11,38.0-39.7,41.9,505(+1),,,マックロマン,
